a	d	CA	CB	CC	CD	CD	CE	CW
ATM0	DATE0	    -1839.      401.     -401.        4.      689.     1862.
ATM0	DATE1	     3418.     -107.      107.      498.      734.      443.
ATM0	DATE2	    -1828.     -573.      573.       89.     -202.     2537.
ATM0	DATE3	       15.    -1147.     1147.        3.     3409.      152.
ATM0	DATE4	     -526.      994.     -994.     3779.    -1926.     3024.
ATM0	DATE5	    -1204.     1102.    -1102.      965.     -204.     1423.
ATM0	DATE6	     3719.     1958.    -1958.     4032.     -856.     1454.
ATM0	DATE7	     3778.     -113.      113.      163.    -2072.     2420.
ATM0	DATE8	     7824.      334.     -334.     1454.    -1071.     1941.
ATM0	DATE9	     -278.      851.     -851.      609.     -701.     1771.
ATM0	DATE10	    -1428.    -1185.     1185.      640.     1449.        9.
ATM0	DATE11	     2885.    -1539.     1539.     1082.     1438.     1784.
ATM0	DATE12	    -1657.    -3083.     3083.     1260.     2635.     1505.
ATM0	DATE13	     3239.    -1022.     1022.       62.      639.     1892.
ATM0	DATE14	     1999.     1060.    -1060.      729.     -193.      454.
ATM0	DATE15	     -291.      873.     -873.       17.     -641.     1468.
ATM0	DATE16	     -737.      -45.       45.     1639.     -186.     1594.
ATM0	DATE17	     5311.     1302.    -1302.     2176.     -765.     2066.
ATM0	DATE18	     1879.      860.     -860.      132.      333.      753.
ATM0	DATE19	     1609.    -1711.     1711.      834.     1749.      308.
ATM0	DATE20	      807.     1795.    -1795.      198.    -1853.     2328.
ATM0	DATE21	    -1683.    -1751.     1751.      231.    -1331.     3434.
ATM0	DATE22	     -729.     -177.      177.     1187.    -1363.     2126.
ATM0	DATE23	     3361.      -36.       36.      927.     -811.     1454.
ATM0	DATE24	     1197.      276.     -276.     1590.     -637.     1535.
ATM0	DATE25	     6895.      602.     -602.      353.      182.     1738.
ATM0	DATE26	    -1306.      715.     -715.      578.    -1713.     3417.
ATM0	DATE27	     -401.       98.      -98.      845.     -225.     1032.
ATM0	DATE28	     2924.     -854.      854.     3001.     1440.     1013.
ATM0	DATE29	      136.     2566.    -2566.      852.    -1180.     1301.
ATM0	DATE30	     8896.     -269.      269.      573.      -73.     1162.
ATM0	DATE31	     4305.     -856.      856.     1375.     1045.      359.
ATM0	DATE32	     -970.      113.     -113.       24.     -267.     2114.
ATM0	DATE33	     -257.    -2074.     2074.      173.     2275.      362.
ATM0	DATE34	     4702.     -162.      162.      993.     -349.     3013.
ATM0	DATE35	     1645.     -316.      316.     3519.      252.     1409.
ATM0	DATE36	     3091.     1855.    -1855.       43.    -1470.     2026.
ATM0	DATE37	     1703.    -1728.     1728.      402.      158.     1923.
ATM0	DATE38	     1531.     -301.      301.      610.      214.      828.
ATM0	DATE39	     -541.     -216.      216.     1358.      335.      344.
ATM0	DATE40	      976.      117.     -117.      296.    -2002.     3031.
ATM0	DATE41	    -1228.     -287.      287.      258.      895.     1203.
ATM0	DATE42	      828.     2334.    -2334.     2008.     -929.     1554.
ATM0	DATE43	     2596.     -392.      392.     2558.      733.       96.
ATM0	DATE44	     1503.      -46.       46.      266.    -2829.     3001.
ATM0	DATE45	      550.      622.     -622.      999.    -2868.     3359.
ATM0	DATE46	     8361.     1549.    -1549.     1144.    -1627.     1861.
ATM0	DATE47	    -1579.     -606.      606.        6.     1602.      639.
ATM0	DATE48	     8536.    -1049.     1049.     1874.     2914.      760.
ATM0	DATE49	     4189.      760.     -760.      336.      119.     1081.
ATM1	DATE0	     3788.     1047.    -1047.     2345.     -458.      590.
ATM1	DATE1	     3247.     -278.      278.     1330.     -609.     2178.
ATM1	DATE2	      931.      210.     -210.      350.     2373.      107.
ATM1	DATE3	     -902.     1646.    -1646.      728.     -394.     2896.
ATM1	DATE4	    -1266.     -948.      948.     1754.    -1203.     3400.
ATM1	DATE5	     2853.     1109.    -1109.      243.     1064.     1355.
ATM1	DATE6	    -1382.     1151.    -1151.      899.      738.      957.
ATM1	DATE7	      -41.     3170.    -3170.      636.    -1454.     1962.
ATM1	DATE8	       -8.     -937.      937.      391.      318.      789.
ATM1	DATE9	     2868.      184.     -184.      134.     1701.      121.
ATM1	DATE10	     2865.      885.     -885.      793.      240.     1034.
ATM1	DATE11	     3515.     1244.    -1244.      994.      961.     1090.
ATM1	DATE12	     -626.     1101.    -1101.      544.     -727.     1594.
ATM1	DATE13	     3368.     2853.    -2853.     2505.       -7.      961.
ATM1	DATE14	     1315.      -93.       93.      126.    -2717.     4620.
ATM1	DATE15	    10398.    -1260.     1260.      525.    -2683.     4278.
ATM1	DATE16	    -1056.     -863.      863.       47.      864.      962.
ATM1	DATE17	     1130.     -646.      646.      283.    -1529.     3638.
ATM1	DATE18	     1965.     2275.    -2275.      460.      -10.       17.
ATM1	DATE19	     1820.     1166.    -1166.     2755.     -637.     2312.
ATM1	DATE20	     2730.      873.     -873.       13.     -112.      723.
ATM1	DATE21	     3440.      331.     -331.       12.     -334.     1748.
ATM1	DATE22	     3391.     -333.      333.       90.    -1641.     3494.
ATM1	DATE23	     1931.      764.     -764.      224.     -538.     2281.
ATM1	DATE24	     2541.      842.     -842.      474.    -1090.     1754.
ATM1	DATE25	      -97.       95.      -95.      123.    -1086.     1738.
ATM1	DATE26	    -1363.      730.     -730.      592.     -386.     2302.
ATM1	DATE27	     3208.     2141.    -2141.      565.     -284.     2012.
ATM1	DATE28	     -407.      -65.       65.      601.      689.     1213.
ATM1	DATE29	     1038.    -1182.     1182.     2386.     1573.      239.
ATM1	DATE30	       -3.     -454.      454.      116.      221.     1922.
ATM1	DATE31	     5502.     -251.      251.     1206.      198.      916.
ATM1	DATE32	    -1121.    -1769.     1769.     1540.     1906.     2273.
ATM1	DATE33	     3215.      496.     -496.      146.    -3033.     3596.
ATM1	DATE34	    -1909.     -283.      283.      436.     -253.     2453.
ATM1	DATE35	     -744.    -2138.     2138.     1251.     1387.     2006.
ATM1	DATE36	     3221.      344.     -344.      105.      340.      835.
ATM1	DATE37	     1631.    -1509.     1509.     1120.      243.     1517.
ATM1	DATE38	     2158.     -835.      835.      129.     2688.      169.
ATM1	DATE39	     -103.      775.     -775.     1986.    -2387.     2825.
ATM1	DATE40	     1813.     2149.    -2149.      161.     -722.     1931.
ATM1	DATE41	     5550.      684.     -684.      176.     1463.      283.
ATM1	DATE42	     1901.     1533.    -1533.     1830.     1262.      330.
ATM1	DATE43	    -1969.    -1551.     1551.      472.     1080.     1776.
ATM1	DATE44	     2119.     1025.    -1025.      483.    -1463.     2512.
ATM1	DATE45	     1580.     -868.      868.      290.    -1550.     2860.
ATM1	DATE46	     3294.      631.     -631.     1581.     1435.       38.
ATM1	DATE47	      509.     -509.      509.     1410.      776.      388.
ATM1	DATE48	     2541.     -740.      740.     1876.     -611.     2420.
ATM1	DATE49	     7941.      370.     -370.     1323.    -1327.     2243.
ATM2	DATE0	       -5.      923.     -923.      637.    -1597.     1775.
ATM2	DATE1	      746.     2003.    -2003.     3530.     -267.      815.
ATM2	DATE2	     2032.     1968.    -1968.       86.     -447.     1317.
ATM2	DATE3	      992.     2343.    -2343.      806.    -3073.     3818.
ATM2	DATE4	    -1479.       80.      -80.     1465.     -847.     2624.
ATM2	DATE5	     1606.      -46.       46.     1352.    -1879.     2311.
ATM2	DATE6	    -2094.    -2085.     2085.       32.     1058.     1375.
ATM2	DATE7	     1379.      418.     -418.     1297.      688.       63.
ATM2	DATE8	    -2084.     2239.    -2239.       88.     1216.     1118.
ATM2	DATE9	     3650.     1067.    -1067.      881.    -2221.     2695.
ATM2	DATE10	     2529.     -205.      205.       21.     1546.      972.
ATM2	DATE11	     -697.    -1745.     1745.     2215.     -330.     2333.
ATM2	DATE12	    10528.     1501.    -1501.      303.    -3065.     3098.
ATM2	DATE13	     1127.     1007.    -1007.      787.      188.     2857.
ATM2	DATE14	     -540.     -288.      288.      916.    -1129.     1865.
ATM2	DATE15	    12625.     1468.    -1468.      471.    -1512.     2792.
ATM2	DATE16	    -1826.    -1359.     1359.      151.      -91.     2744.
ATM2	DATE17	     2973.     -472.      472.     2405.     2495.      864.
ATM2	DATE18	     4367.      973.     -973.      729.    -2997.     3898.
ATM2	DATE19	     1914.      439.     -439.     1742.      -19.     1111.
ATM2	DATE20	      744.     -714.      714.     2426.      177.      729.
ATM2	DATE21	     -274.    -1927.     1927.      525.     1780.      729.
ATM2	DATE22	     2551.    -1038.     1038.     2071.      389.     1690.
ATM2	DATE23	      225.      255.     -255.      623.    -2247.     2528.
ATM2	DATE24	    -1437.    -2153.     2153.       24.      907.     1773.
ATM2	DATE25	      -12.      757.     -757.      875.     1006.      936.
ATM2	DATE26	     -531.     -168.      168.     1390.     -852.     2453.
ATM2	DATE27	     2265.       -6.        6.      954.    -1096.     1267.
ATM2	DATE28	      701.      963.     -963.      561.    -1545.     2448.
ATM2	DATE29	     2647.     -548.      548.      934.      417.      320.
ATM2	DATE30	    -1425.    -2910.     2910.      143.    -1825.     4927.
ATM2	DATE31	      -70.      338.     -338.       31.      627.     2219.
ATM2	DATE32	     2647.     1345.    -1345.     2186.     -159.      793.
ATM2	DATE33	     2562.     2315.    -2315.      787.       41.     1582.
ATM2	DATE34	    -2294.      793.     -793.     4127.      -87.     2456.
ATM2	DATE35	     -122.       46.      -46.     4286.     -454.     1364.
ATM2	DATE36	     1861.     1068.    -1068.      516.    -2119.     2751.
ATM2	DATE37	    -1053.    -1247.     1247.     2925.      584.     1873.
ATM2	DATE38	       96.    -1065.     1065.     1589.    -1483.     2766.
ATM2	DATE39	     -931.    -1421.     1421.      506.      298.     1912.
ATM2	DATE40	     3045.     -808.      808.     1820.    -1396.     3907.
ATM2	DATE41	    -1785.    -1848.     1848.      145.      395.     1719.
ATM2	DATE42	     1325.     2532.    -2532.     2079.    -1705.     2626.
ATM2	DATE43	     3908.     1166.    -1166.       22.    -1232.     1666.
ATM2	DATE44	     -472.     -413.      413.     1003.     1162.      299.
ATM2	DATE45	     1627.      973.     -973.      506.    -1344.     1558.
ATM2	DATE46	      332.      735.     -735.      456.     -351.      694.
ATM2	DATE47	     2345.      786.     -786.      217.    -2862.     3654.
ATM2	DATE48	     -769.    -1194.     1194.      419.     1961.      395.
ATM2	DATE49	     5046.      131.     -131.       12.    -1353.     2158.
ATM3	DATE0	     7718.      618.     -618.      424.    -2500.     2734.
ATM3	DATE1	     1303.     1005.    -1005.      516.    -1913.     3228.
ATM3	DATE2	     8205.     -306.      306.      247.     -783.     2054.
ATM3	DATE3	    -2481.      515.     -515.     1250.     2740.      333.
ATM3	DATE4	    -1296.     -512.      512.     2249.      957.      786.
ATM3	DATE5	     6040.    -2291.     2291.      396.     2933.      896.
ATM3	DATE6	     1847.      992.     -992.      540.     -982.     1853.
ATM3	DATE7	     5690.    -2002.     2002.      234.     2053.      934.
ATM3	DATE8	    -1934.    -1748.     1748.       47.     -525.     2844.
ATM3	DATE9	      -24.     -861.      861.      484.     -755.     2017.
ATM3	DATE10	     2983.     -843.      843.     1499.    -1429.     2795.
ATM3	DATE11	     1430.     1463.    -1463.      586.    -1082.     1403.
ATM3	DATE12	     1793.      560.     -560.      303.     -896.     2654.
ATM3	DATE13	     1462.      969.     -969.     1251.      377.      722.
ATM3	DATE14	     7245.    -1110.     1110.     1130.      -58.     1281.
ATM3	DATE15	     1881.      230.     -230.      494.    -2589.     3338.
ATM3	DATE16	     -524.     -940.      940.      253.     -558.     2104.
ATM3	DATE17	     5486.    -2291.     2291.     2570.     1175.     2300.
ATM3	DATE18	     8406.     -148.      148.     1292.     1102.     1039.
ATM3	DATE19	     -897.    -1197.     1197.      275.     -610.     2469.
ATM3	DATE20	      513.     1631.    -1631.      365.      226.      212.
